#{"t_start": 1756072155.0429883, "env_id": "None"}
r,l,t
182.23691,39,43.970129
102.61952,21,44.098157
76.65931,16,44.154128
81.14082,17,44.217254
81.275566,17,44.298775
153.13474,32,44.419058
81.33373,17,44.482121
81.40335,17,44.555544
112.64371,23,44.64173
162.28465,36,44.79875
87.71344,18,44.879662
90.645874,19,44.937638
81.109375,17,45.003559
76.33453,16,45.08092
124.86121,26,45.226222
136.04974,27,45.429709
148.37143,32,45.606503
81.15708,17,45.670305
119.09164,24,45.792365
81.42167,17,45.878304
87.00861,18,45.962598
76.57756,16,46.085738
93.27608,19,46.170368
92.540535,19,46.254655
143.6548,30,46.425501
111.19657,22,46.522076
87.10367,18,46.607659
83.945206,18,46.710826
81.487625,17,46.818514
98.786606,20,46.913321
96.90703,20,46.992682
76.82335,16,47.132794
86.78344,18,47.231479
81.52281,17,47.312774
88.46092,18,47.384162
170.11444,34,47.528918
81.01974,17,47.599284
105.81495,21,47.696581
101.70214,22,47.796103
94.19461,19,47.877189
92.281166,19,47.970425
115.79965,23,48.079632
151.6571,30,48.201585
81.008736,17,48.268548
88.32177,18,48.333974
104.27055,21,48.448214
102.16768,21,48.55103
188.9688,39,48.732184
156.39592,30,48.887527
169.54364,33,49.036772
71.5946,15,49.110476
102.56587,21,49.208519
89.8145,19,49.287202
81.40166,17,49.372609
132.76846,26,49.574516
105.12829,23,49.663332
103.43486,21,49.784519
130.00182,26,49.927684
80.96769,17,50.000137
123.07234,25,50.107708
76.41943,16,50.174
81.446205,17,50.248149
212.72107,45,50.471069
76.5417,16,50.542266
81.498276,17,50.626199
121.950264,24,50.761372
166.47763,34,50.943136
177.9698,36,51.164992
97.59129,20,51.291401
81.33781,17,51.429959
81.34856,17,51.477551
86.02587,18,51.540376
76.44099,16,51.605989
138.25568,27,51.746475
143.93651,29,51.855346
81.48705,17,51.961115
81.26608,17,52.043624
187.19232,40,52.244476
161.29535,31,52.372642
86.59074,18,52.471276
86.92484,18,52.557733
97.392715,20,52.638251
85.81627,18,52.716911
171.93083,35,52.86475
131.97897,27,52.968858
93.270294,19,53.06282
152.84476,33,53.205356
86.272896,18,53.291452
136.55818,29,53.436926
81.67065,17,53.51253
81.63257,17,53.592162
76.59245,16,53.661189
174.17381,34,53.816317
165.18727,36,54.005096
87.29163,18,54.042668
76.38006,16,54.072889
151.20517,29,54.214806
81.218506,17,54.293319
82.322205,17,54.366696
91.63301,19,54.464224
81.52298,17,54.539481
76.33646,16,54.632853
85.939896,18,54.72281
81.46732,17,54.794547
76.172874,16,54.86884
80.98052,17,54.918429
88.20817,18,54.983182
99.56153,20,55.077598
81.26526,17,55.148853
115.68702,23,55.305735
76.333466,16,55.384211
168.75494,34,55.520927
81.32825,17,55.581423
109.510254,22,55.658436
134.25323,30,55.80272
81.318825,17,55.873205
139.28621,28,56.0047
135.11307,26,56.112518
76.71304,16,56.180685
81.013824,17,56.250881
86.92046,18,56.322252
124.82933,25,56.415292
129.00592,25,56.515153
131.54448,30,56.655967
86.953186,18,56.727412
97.88027,20,56.864509
174.98595,33,57.00617
123.675064,25,57.1012
81.42077,17,57.232192
85.539894,18,57.305361
180.51619,36,57.440065
81.65171,17,57.508433
188.67917,36,57.659073
102.07813,21,57.744211
86.1828,18,57.824287
81.07715,17,57.903258
76.724304,16,57.970436
148.5446,30,58.090055
119.01085,26,58.207481
81.52098,17,58.284847
160.83844,32,58.432736
93.14164,19,58.525562
102.65489,21,58.674853
76.53818,16,58.78094
103.69324,21,58.870039
215.57181,42,59.058923
86.593185,18,59.136944
91.01066,19,59.225057
109.115456,22,59.313632
92.03478,19,59.401237
81.949936,17,59.489053
104.23773,21,59.595318
86.1416,18,59.684909
88.9455,18,59.767314
163.32175,33,59.89537
86.062195,18,59.965933
86.592705,18,60.031193
82.540504,17,60.099758
143.35536,31,60.221854
81.37856,17,60.306055
110.92196,24,60.425753
76.40119,16,60.50693
135.3073,29,60.639366
87.25719,18,60.720401
81.242,17,60.799122
81.21098,17,60.871088
149.92505,31,61.023564
132.34563,27,61.167567
86.300545,18,61.304211
86.5763,18,61.418332
151.84128,33,61.612256
76.172104,16,61.696403
81.6038,17,61.773535
76.48274,16,61.857208
141.2956,29,62.015986
76.65761,16,62.080878
76.32531,16,62.145497
87.32675,18,62.221207
98.64552,20,62.305743
86.96649,18,62.431449
193.7788,38,62.666737
81.18321,17,62.769151
130.25739,29,62.92057
86.08518,18,63.025753
196.09055,39,63.198899
138.66798,30,63.318351
103.83264,21,63.404131
175.76852,36,63.572264
103.71115,21,63.672322
81.14768,17,63.758457
179.97105,38,63.909457
178.22562,34,64.069016
123.55182,27,64.187384
86.9225,18,64.276135
81.58865,17,64.386743
86.93912,18,64.506826
168.84622,33,64.663264
137.74619,29,64.793968
