#{"t_start": 1756059152.86222, "env_id": "None"}
r,l,t
-78.97156,87,93.030231
-111.53564,100,93.357356
-86.955536,117,93.623609
-119.999435,76,93.835814
-128.59264,103,94.356158
-210.1225,121,94.630229
-204.43681,94,94.824219
-111.76075,80,95.084673
-113.84902,95,95.294725
-65.43003,72,95.432939
-77.414375,82,95.742267
-212.8042,104,96.036558
-125.66449,95,96.284335
-92.65849,85,96.630107
-112.97539,90,96.972554
-106.03556,124,97.491997
-100.856186,68,97.760062
-70.66126,72,98.07501
-92.89661,139,98.466544
-104.191574,76,98.829056
-93.577034,88,99.258784
-122.42656,98,99.675776
-81.901596,100,100.063679
-57.63297,63,100.394931
-231.1093,73,100.697866
-88.235725,85,100.979932
-94.305115,90,101.320461
-87.603874,128,101.869383
-373.72546,129,102.215794
-165.37743,66,102.349094
-111.15416,61,102.46972
-54.014328,70,107.765521
-92.320915,61,108.000836
-95.433914,83,108.297444
-72.13166,74,108.438813
-122.059555,109,108.670109
-88.23558,74,108.862419
-89.14152,85,109.040458
15.217514,93,109.335693
-97.51539,93,109.53451
-110.233215,111,109.772755
-120.684555,90,109.991288
-137.80142,83,110.343256
-73.88375,71,110.62187
-326.52032,94,110.794315
-134.4412,80,110.949623
-75.409134,123,111.234006
-98.88361,75,111.511468
-236.01352,73,111.81476
-131.11395,91,112.152985
-86.392365,81,112.478856
-103.889626,97,112.882444
-75.364296,130,113.347198
-136.83607,84,113.615868
-85.2538,77,113.825501
-107.04885,108,114.065675
-218.40327,80,114.232579
-86.05524,107,114.446701
-82.530334,70,114.581847
-64.650116,81,114.747431
-89.711365,76,114.977684
-111.35282,118,115.441728
-95.46192,86,115.746545
-81.73294,92,116.061581
-48.665077,68,116.346274
-62.002544,70,116.685983
-127.292656,114,117.003046
-132.36113,116,117.46344
-97.79088,109,117.697002
-91.75176,90,117.966209
-120.601105,110,118.372133
-82.83946,143,118.902404
-120.89985,96,119.267088
-96.19356,128,119.715347
-172.55115,110,120.057345
-117.346825,108,120.433949
-66.5426,69,120.675278
-75.45065,62,120.894567
-121.93631,80,121.099114
-88.832054,122,121.346331
-63.797607,84,121.662378
-90.89697,103,121.945607
-267.67963,109,122.284965
-37.876892,83,122.627295
-51.73915,68,122.879346
-59.738033,100,123.244193
-72.82099,126,123.594434
-87.99518,119,123.925048
-66.82997,111,124.128104
-144.03806,119,124.432366
-165.66367,86,124.699032
-67.62302,113,125.121471
-79.41987,68,125.418637
-83.45418,72,125.697623
-89.79213,96,126.03443
-80.554794,94,126.284532
-101.025734,75,126.520451
-76.31383,67,126.732453
-76.56431,88,127.09282
-68.56235,79,127.427797
-98.0121,82,127.711718
-79.61819,84,127.992977
-57.716297,99,128.249232
-83.12166,113,128.67152
-144.06082,70,128.896141
-284.94693,102,129.275444
-50.556282,84,129.560848
-41.260826,89,129.885759
-108.63764,95,130.222886
-90.0598,120,130.662361
-80.54684,99,131.054052
-123.40735,93,131.45236
-169.47165,76,131.654394
-168.05809,96,131.952985
-81.052536,104,132.375534
-2.3866043,79,132.665053
-34.175613,65,132.979194
-109.106804,70,133.200625
