env,algo,run_dir,T_to_target,success,seed,total_timesteps,n_envs,hyperparams_json
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_012912_196439_pid2796680_seed0,260000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_132943_811868_pid2922337_seed0,380000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_162554_400279_pid2152574_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_110611_777952_pid2897760_seed0,560000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_165135_958512_pid2957755_seed0,1480000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_185450_421064_pid1899954_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_214456_769375_pid2524925_seed0,140000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_110536_257668_pid2374021_seed0,800000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_030940_030425_pid2279286_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_114218_594714_pid2380306_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_195210_629738_pid2195558_seed0,600000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_111716_453666_pid2650448_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 64, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_023817_330734_pid2808723_seed0,320000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_102023_253870_pid2363768_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_210633_764377_pid2518580_seed0,100000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_052618_693689_pid2306551_seed0,320000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_053758_594054_pid2006626_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 256, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_132844_664491_pid2672604_seed0,240000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 64, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_202412_229155_pid1913893_seed0,220000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_175555_433331_pid2170357_seed0,40000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_155750_304392_pid2145947_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 512, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_161905_550793_pid2951829_seed0,580000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_082922_067382_pid2337769_seed0,140000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_231951_812051_pid2544340_seed0,1740000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_162915_928347_pid2440781_seed0,660000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_142941_065175_pid2130816_seed0,120000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 512, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_055534_063834_pid2599620_seed0,1800000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_184333_347362_pid2727687_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_142608_779633_pid1841136_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 128, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_100623_323317_pid2887602_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_215609_613101_pid1928968_seed0,140000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 128, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_032346_870647_pid2282025_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_070844_465379_pid2855269_seed0,360000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""gamma"": 0.995, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_231921_242732_pid2544274_seed0,340000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_090741_597516_pid2042588_seed0,120000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 512, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_052840_326456_pid2596327_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_102128_731370_pid1772785_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 64, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_155316_379448_pid2430627_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_235328_453101_pid1948669_seed0,40000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_234724_471135_pid1947660_seed0,320000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_050434_479344_pid1719233_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.9, ""ent_coef"": 0.001, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_062908_448771_pid1732557_seed0,320000,True,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251104_231023_092297_pid2232496_seed0,600000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 64, ""gamma"": 0.995, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251105_152337_472884_pid2422200_seed0,100000,True,0,2000000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 0.0001, ""use_sde"": true, ""sde_sample_freq"": 64, ""policy_kwargs"": {""net_arch"": [256, 256], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251103_070459_534134_pid1738608_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0007, ""n_steps"": 64, ""gamma"": 0.99, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251107_020929_920685_pid2803849_seed0,1500000,True,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""gamma"": 0.99, ""gae_lambda"": 0.97, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": true, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
LunarLanderContinuous-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/LunarLanderContinuous-v3/a2c/20251106_103254_412356_pid2642720_seed0,2000000,False,0,2000000,,"{""learning_rate"": 0.0001, ""n_steps"": 64, ""gamma"": 0.995, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""use_rms_prop"": false, ""rms_prop_eps"": 1e-05, ""use_sde"": true, ""sde_sample_freq"": 4, ""policy_kwargs"": {""net_arch"": [128, 128], ""ortho_init"": true}}"
