#{"t_start": 1756059065.8201938, "env_id": "None"}
r,l,t
28.0,28,28.346629
32.0,32,28.40524
24.0,24,28.456764
36.0,36,28.53961
25.0,25,28.589175
15.0,15,28.621766
20.0,20,28.657597
20.0,20,28.704655
33.0,33,28.771739
15.0,15,28.809941
13.0,13,28.832687
14.0,14,28.875173
33.0,33,28.947707
57.0,57,29.060311
38.0,38,29.141132
72.0,72,29.312454
11.0,11,29.328011
15.0,15,29.360046
22.0,22,29.412703
23.0,23,29.456123
33.0,33,29.532212
11.0,11,29.552486
39.0,39,29.633757
16.0,16,29.665416
18.0,18,29.71717
11.0,11,29.733715
15.0,15,29.761774
15.0,15,29.80271
15.0,15,29.835513
11.0,11,29.852826
22.0,22,29.900689
50.0,50,30.009099
14.0,14,30.046356
24.0,24,30.092971
18.0,18,30.125865
13.0,13,30.163958
13.0,13,30.196342
15.0,15,30.227778
22.0,22,30.27172
40.0,40,30.359546
13.0,13,30.388707
10.0,10,30.414452
11.0,11,30.437322
15.0,15,30.468411
13.0,13,30.498661
16.0,16,30.528252
34.0,34,30.593911
12.0,12,30.627355
30.0,30,30.691629
20.0,20,30.735411
13.0,13,30.758296
78.0,78,30.927158
22.0,22,30.97195
14.0,14,30.996625
14.0,14,31.033022
53.0,53,31.154621
41.0,41,31.246186
18.0,18,31.285861
21.0,21,31.328681
10.0,10,31.362807
20.0,20,31.399362
23.0,23,31.450273
11.0,11,31.4779
17.0,17,31.515672
11.0,11,31.540367
47.0,47,31.640142
65.0,65,31.779259
22.0,22,31.831067
12.0,12,31.855525
12.0,12,31.88229
24.0,24,31.925079
13.0,13,31.953921
35.0,35,32.030883
12.0,12,32.059222
13.0,13,32.086795
13.0,13,32.120998
11.0,11,32.154957
15.0,15,32.188355
21.0,21,32.225142
21.0,21,32.262302
12.0,12,32.286129
12.0,12,32.306096
12.0,12,32.326798
14.0,14,32.367573
39.0,39,32.442461
12.0,12,32.465869
29.0,29,32.520869
15.0,15,32.55308
36.0,36,32.625371
19.0,19,32.663946
31.0,31,32.732207
28.0,28,32.794842
17.0,17,32.834248
26.0,26,32.890183
53.0,53,32.986415
17.0,17,33.018291
16.0,16,33.051988
12.0,12,33.078325
23.0,23,33.133576
14.0,14,33.159951
12.0,12,33.185658
21.0,21,33.227924
11.0,11,33.24348
15.0,15,33.273335
31.0,31,33.337703
17.0,17,33.363098
24.0,24,33.406763
12.0,12,33.438534
25.0,25,33.488663
15.0,15,33.525251
22.0,22,33.57067
14.0,14,33.605321
12.0,12,33.635376
14.0,14,33.665611
13.0,13,33.690112
21.0,21,33.733803
55.0,55,33.842286
34.0,34,33.901701
11.0,11,33.930659
23.0,23,33.976533
56.0,56,34.067899
25.0,25,34.106261
13.0,13,34.132074
13.0,13,34.159443
13.0,13,34.181923
13.0,13,34.201249
11.0,11,34.220275
42.0,42,34.30219
12.0,12,34.323692
13.0,13,34.354605
39.0,39,34.418608
21.0,21,34.462966
11.0,11,34.479223
15.0,15,34.507608
14.0,14,34.536538
19.0,19,34.576079
13.0,13,34.600597
20.0,20,34.634667
24.0,24,34.682041
20.0,20,34.721222
44.0,44,34.794859
15.0,15,34.815603
15.0,15,34.841709
13.0,13,34.864264
13.0,13,34.888553
23.0,23,34.932453
18.0,18,34.96885
58.0,58,35.081752
71.0,71,35.253808
54.0,54,35.363589
21.0,21,35.405889
34.0,34,35.473344
19.0,19,35.510015
20.0,20,35.548146
16.0,16,35.588128
18.0,18,35.624862
16.0,16,35.657255
13.0,13,35.685215
24.0,24,35.729011
39.0,39,35.808444
22.0,22,35.842867
27.0,27,35.905468
12.0,12,35.934161
26.0,26,35.99367
20.0,20,36.030681
17.0,17,36.076255
60.0,60,36.209193
14.0,14,36.238096
23.0,23,36.281224
43.0,43,36.365261
15.0,15,36.390897
11.0,11,36.418514
62.0,62,36.533535
17.0,17,36.563353
13.0,13,36.588078
20.0,20,36.62857
33.0,33,36.682557
105.0,105,36.921243
11.0,11,36.938134
33.0,33,37.018913
28.0,28,37.079921
87.0,87,37.246324
71.0,71,37.386297
11.0,11,37.411152
33.0,33,38.016593
18.0,18,38.063195
17.0,17,38.094453
25.0,25,38.140413
12.0,12,38.168422
12.0,12,38.187244
31.0,31,38.241863
24.0,24,38.29169
20.0,20,38.328246
11.0,11,38.350768
44.0,44,38.448361
53.0,53,38.570282
14.0,14,38.593925
16.0,16,38.623608
33.0,33,38.696126
25.0,25,38.745403
16.0,16,38.785119
15.0,15,38.829167
28.0,28,38.893608
22.0,22,38.943359
13.0,13,38.973365
31.0,31,39.035922
14.0,14,39.069287
54.0,54,39.189371
134.0,134,39.485076
55.0,55,39.603468
34.0,34,39.677423
27.0,27,39.743081
17.0,17,39.773988
42.0,42,39.861999
17.0,17,39.909163
22.0,22,39.953367
36.0,36,40.037441
182.0,182,40.441283
13.0,13,40.466787
21.0,21,40.521455
23.0,23,40.576485
21.0,21,40.624461
27.0,27,40.684713
12.0,12,40.71656
31.0,31,40.804938
16.0,16,40.84981
28.0,28,40.912302
71.0,71,41.061823
16.0,16,41.093744
21.0,21,41.135484
25.0,25,41.189974
16.0,16,41.227966
18.0,18,41.263395
14.0,14,41.298228
14.0,14,41.328421
42.0,42,41.421133
13.0,13,41.445674
25.0,25,41.504854
24.0,24,41.559954
32.0,32,41.633282
28.0,28,41.694245
25.0,25,41.741029
47.0,47,41.836715
29.0,29,41.910839
12.0,12,41.933025
16.0,16,41.965765
22.0,22,42.015714
14.0,14,42.072792
41.0,41,42.161068
17.0,17,42.193029
11.0,11,42.212662
55.0,55,42.329309
21.0,21,42.370888
48.0,48,42.46173
65.0,65,42.579284
68.0,68,42.739557
95.0,95,42.94726
65.0,65,43.078275
59.0,59,43.199924
28.0,28,43.264715
23.0,23,43.307951
15.0,15,43.33758
42.0,42,43.420291
38.0,38,43.501655
49.0,49,43.618593
52.0,52,43.73998
97.0,97,43.942166
13.0,13,43.971195
10.0,10,44.001737
123.0,123,44.234342
51.0,51,44.357136
49.0,49,44.492743
17.0,17,44.542666
16.0,16,44.583596
56.0,56,44.693058
138.0,138,44.995247
17.0,17,45.032706
19.0,19,45.074123
44.0,44,45.169484
17.0,17,45.211225
13.0,13,45.249787
22.0,22,45.304324
29.0,29,45.370661
34.0,34,45.449384
18.0,18,45.479224
28.0,28,45.534145
23.0,23,45.585251
16.0,16,45.620203
17.0,17,45.650255
22.0,22,45.695451
33.0,33,45.761099
28.0,28,45.823023
13.0,13,45.85054
9.0,9,45.875919
21.0,21,45.920282
18.0,18,45.955761
20.0,20,45.998517
35.0,35,46.076626
41.0,41,46.164334
13.0,13,46.199258
11.0,11,46.220272
14.0,14,46.252788
33.0,33,46.319801
36.0,36,46.394188
18.0,18,46.440681
60.0,60,46.558178
15.0,15,46.58363
23.0,23,46.640201
26.0,26,46.702157
17.0,17,46.743549
41.0,41,46.836009
14.0,14,46.875758
33.0,33,46.952313
13.0,13,46.982029
21.0,21,47.027476
23.0,23,47.092355
32.0,32,47.162032
12.0,12,47.191742
21.0,21,47.232359
46.0,46,47.331699
16.0,16,47.368676
17.0,17,47.402423
12.0,12,47.426534
11.0,11,47.454967
18.0,18,47.4925
26.0,26,47.553301
37.0,37,47.635638
29.0,29,47.707438
14.0,14,47.745373
33.0,33,47.821864
15.0,15,47.860217
14.0,14,47.902916
28.0,28,47.963693
53.0,53,48.092973
14.0,14,48.12366
19.0,19,48.175742
14.0,14,48.197761
12.0,12,48.229897
17.0,17,48.270767
24.0,24,48.334228
20.0,20,48.376591
31.0,31,48.437125
13.0,13,48.471577
17.0,17,48.514973
19.0,19,48.558298
34.0,34,48.6453
15.0,15,48.67792
13.0,13,48.708928
26.0,26,48.769083
13.0,13,48.798885
94.0,94,49.007658
25.0,25,49.077984
10.0,10,49.095648
17.0,17,49.137408
29.0,29,49.214008
22.0,22,49.262236
15.0,15,49.294319
13.0,13,49.32756
18.0,18,49.367914
12.0,12,49.398711
20.0,20,49.446709
10.0,10,49.461513
38.0,38,49.543899
29.0,29,49.607081
35.0,35,49.690553
23.0,23,49.739397
51.0,51,49.867221
18.0,18,49.917451
16.0,16,49.956313
47.0,47,50.062467
17.0,17,50.106323
42.0,42,50.216675
24.0,24,50.263747
29.0,29,50.324462
88.0,88,50.527587
32.0,32,50.597642
22.0,22,50.641725
12.0,12,50.665796
30.0,30,50.730908
15.0,15,50.769264
19.0,19,50.808117
16.0,16,50.840461
13.0,13,50.869016
18.0,18,50.907014
67.0,67,51.050179
10.0,10,51.077545
25.0,25,51.131773
13.0,13,51.168563
17.0,17,51.207916
19.0,19,51.251089
14.0,14,51.293152
24.0,24,51.343744
21.0,21,51.390187
12.0,12,51.41795
34.0,34,51.496727
28.0,28,51.55981
11.0,11,51.574098
20.0,20,51.617139
16.0,16,51.647792
13.0,13,51.683547
17.0,17,51.718879
63.0,63,51.843974
11.0,11,51.86545
10.0,10,51.898002
16.0,16,51.937422
27.0,27,51.994649
21.0,21,52.035253
18.0,18,52.074176
10.0,10,52.098616
12.0,12,52.126479
38.0,38,52.225233
24.0,24,52.275853
14.0,14,52.310328
11.0,11,52.33955
31.0,31,52.406168
27.0,27,52.470157
17.0,17,52.502902
10.0,10,52.526723
277.0,277,53.153859
26.0,26,53.215952
60.0,60,53.3392
20.0,20,53.380048
20.0,20,53.424373
12.0,12,53.457445
23.0,23,53.509058
15.0,15,53.551672
19.0,19,53.597503
26.0,26,53.647818
14.0,14,53.686427
16.0,16,53.723753
15.0,15,53.758864
20.0,20,53.804982
23.0,23,53.85724
15.0,15,53.897262
15.0,15,53.928123
12.0,12,53.956757
21.0,21,54.006933
27.0,27,54.07672
12.0,12,54.099024
24.0,24,54.146777
46.0,46,54.253597
20.0,20,54.302579
19.0,19,54.346653
59.0,59,54.499332
26.0,26,54.545887
13.0,13,54.582248
14.0,14,54.614715
22.0,22,54.675086
18.0,18,54.718177
10.0,10,54.743498
19.0,19,54.77776
49.0,49,54.889056
10.0,10,54.914149
11.0,11,54.940125
18.0,18,54.975641
13.0,13,55.01783
18.0,18,55.054549
13.0,13,55.075763
17.0,17,55.117102
11.0,11,55.141309
18.0,18,55.183421
11.0,11,55.208357
33.0,33,55.278602
10.0,10,55.299311
13.0,13,55.335394
16.0,16,55.37543
50.0,50,55.48326
44.0,44,55.586121
12.0,12,55.613655
30.0,30,55.6885
22.0,22,55.736338
18.0,18,55.779705
17.0,17,55.821685
27.0,27,55.879858
42.0,42,55.969647
28.0,28,56.044305
31.0,31,56.120369
27.0,27,56.189097
16.0,16,56.225111
36.0,36,56.314242
15.0,15,56.341386
18.0,18,56.386937
13.0,13,56.416454
36.0,36,56.50023
49.0,49,56.602057
32.0,32,56.663033
16.0,16,56.699069
18.0,18,56.740369
42.0,42,56.823916
70.0,70,56.984597
27.0,27,57.049978
18.0,18,57.095536
17.0,17,57.13465
34.0,34,57.216709
20.0,20,57.264291
19.0,19,57.314405
19.0,19,57.359369
12.0,12,57.385625
20.0,20,57.428735
19.0,19,57.476731
