env,algo,run_id,seed,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_eps_relaxed,slope_eps_relaxed,trend_relaxed
LunarLanderContinuous-v3,ppo,20251031_194907_965180_pid929311_seed0,0,266.66540466308595,228.1177215576172,-38.547683105468764,-12.519640096028645,-26.666540466308597,5.333308093261719,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_195009_268058_pid929472_seed0,0,199.95032104492188,156.21591186523438,-43.7344091796875,-5.481956142849392,-19.99503210449219,3.9990064208984375,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_195243_568097_pid929842_seed0,0,253.50325469970704,264.47821044921875,10.974955749511707,-10.191196695963542,-25.350325469970706,5.070065093994141,uncertain
LunarLanderContinuous-v3,ppo,20251031_195507_694259_pid930195_seed0,0,144.94817794799806,-158.23672485351562,-303.18490280151366,-8.011324649386935,-14.494817794799808,2.898963558959961,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_195512_420676_pid930208_seed0,0,276.0616784667969,275.20306396484375,-0.8586145019531273,-11.773797607421878,-27.60616784667969,5.521233569335938,uncertain
LunarLanderContinuous-v3,ppo,20251031_195638_549058_pid930449_seed0,0,238.21578094482422,191.49990844726562,-46.71587249755859,-9.125226847330728,-23.821578094482422,4.764315618896484,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_195659_824132_pid930496_seed0,0,277.5948773193359,189.58749389648438,-88.00738342285155,-5.9464548746744805,-27.759487731933593,5.551897546386718,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_200004_718110_pid930958_seed0,0,199.0037094116211,168.2697296142578,-30.733979797363276,-8.198489888509116,-19.90037094116211,3.9800741882324218,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_200246_763554_pid931347_seed0,0,278.69669860839844,271.8536682128906,-6.84303039550781,-12.028001573350698,-27.869669860839846,5.573933972167969,uncertain
LunarLanderContinuous-v3,ppo,20251031_200355_582216_pid931518_seed0,0,110.22204036712645,3.104219675064087,-107.11782069206237,2.224052712652419,-11.022204036712646,2.2044408073425292,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_200408_622976_pid931558_seed0,0,268.24809112548826,242.5673370361328,-25.680754089355446,-10.623844061957467,-26.824809112548827,5.364961822509765,uncertain
LunarLanderContinuous-v3,ppo,20251031_200454_399517_pid931674_seed0,0,158.86565429687496,168.28866577148438,9.42301147460941,-3.6198187934027795,-15.886565429687497,3.177313085937499,uncertain
LunarLanderContinuous-v3,ppo,20251031_200809_786661_pid932162_seed0,0,278.3741772460938,261.88946533203125,-16.48471191406253,-12.74090576171875,-27.83741772460938,5.567483544921876,uncertain
LunarLanderContinuous-v3,ppo,20251031_200905_125378_pid932302_seed0,0,85.37212514877321,11.727678298950195,-73.64444684982301,3.4493119981553817,-8.537212514877321,1.7074425029754643,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_200915_168924_pid932328_seed0,0,273.2825103759766,192.92327880859375,-80.35923156738284,-11.908815171983509,-27.32825103759766,5.4656502075195315,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_201047_479975_pid932548_seed0,0,206.55677947998046,183.17349243164062,-23.383287048339838,-2.2948533799913218,-20.655677947998047,4.13113558959961,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_201251_977510_pid932863_seed0,0,281.4701623535156,284.87646484375,3.4063024902343955,-11.787364366319444,-28.14701623535156,5.629403247070313,uncertain
LunarLanderContinuous-v3,ppo,20251031_201302_481173_pid932889_seed0,0,168.04010009765625,31.019397735595703,-137.02070236206055,-3.950974580976699,-16.804010009765626,3.3608020019531253,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_201400_490012_pid933041_seed0,0,270.5086291503907,237.9208526611328,-32.58777648925786,-13.434063720703124,-27.05086291503907,5.410172583007814,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_201744_202877_pid933621_seed0,0,140.5615155029297,5.8545989990234375,-134.70691650390626,11.855538643731014,-14.05615155029297,2.811230310058594,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_201751_715936_pid933643_seed0,0,275.9125085449219,270.8960266113281,-5.016481933593752,-8.681664699978294,-27.591250854492188,5.518250170898438,uncertain
LunarLanderContinuous-v3,ppo,20251031_201954_758329_pid933953_seed0,0,-46.71924057006837,-87.2175064086914,-40.498265838623034,9.078832499186198,-4.671924057006837,0.9343848114013674,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_202111_476474_pid934137_seed0,0,265.32617736816405,259.5201110839844,-5.806066284179678,-9.564400906032988,-26.532617736816405,5.306523547363281,uncertain
LunarLanderContinuous-v3,ppo,20251031_202405_173436_pid934552_seed0,0,123.3547784423828,-31.4609375,-154.81571594238278,4.387827979193793,-12.33547784423828,2.467095568847656,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_202430_105263_pid934634_seed0,0,277.62397705078126,274.25799560546875,-3.3659814453125136,-12.018191189236113,-27.76239770507813,5.552479541015625,uncertain
LunarLanderContinuous-v3,ppo,20251031_202631_498015_pid934933_seed0,0,96.22383331298828,66.1454086303711,-30.078424682617182,-0.04240230984158049,-9.622383331298828,1.9244766662597657,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_202722_808286_pid935053_seed0,0,268.9883142089844,228.0449981689453,-40.943316040039065,-10.354268731011283,-26.89883142089844,5.379766284179688,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_202846_532632_pid935281_seed0,0,136.6904175567627,23.006546020507812,-113.68387153625488,-3.945175700717502,-13.66904175567627,2.733808351135254,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203013_541918_pid935495_seed0,0,263.6763949584961,205.6674346923828,-58.00896026611326,-14.763791232638887,-26.36763949584961,5.273527899169921,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203030_337918_pid935530_seed0,0,144.66233673095698,-131.87814331054688,-276.5404800415039,3.3271204630533853,-14.466233673095699,2.8932467346191397,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203207_690445_pid935791_seed0,0,270.7457131958008,229.55740356445312,-41.18830963134769,-16.214468722873264,-27.074571319580084,5.414914263916017,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203258_278421_pid935899_seed0,0,142.87905082702636,-37.221534729003906,-180.10058555603027,0.6160028245713975,-14.287905082702636,2.8575810165405273,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203422_070001_pid936116_seed0,0,272.68391052246096,254.5101776123047,-18.173732910156275,-11.19966769748264,-27.2683910522461,5.453678210449219,uncertain
LunarLanderContinuous-v3,ppo,20251031_203657_290047_pid936510_seed0,0,-79.82628023147586,-110.6546859741211,-30.82840574264523,7.439806959364148,-7.982628023147587,1.5965256046295173,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_203700_105269_pid936515_seed0,0,246.26513305664062,272.48089599609375,26.21576293945313,-2.918832058376738,-24.626513305664062,4.925302661132813,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_203934_230862_pid936892_seed0,0,16.318570976257295,-46.635353088378906,-62.9539240646362,8.116872829861112,-1.6318570976257296,0.3263714195251459,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204005_792120_pid936987_seed0,0,267.5916528320313,197.89083862304688,-69.70081420898441,-11.574309963650178,-26.75916528320313,5.351833056640626,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204249_858228_pid937379_seed0,0,130.4697652053833,-28.220478057861328,-158.69024326324464,3.510138388474782,-13.046976520538331,2.6093953041076663,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204315_710873_pid937450_seed0,0,275.080771484375,274.27630615234375,-0.8044653320312705,-11.308814832899307,-27.508077148437504,5.501615429687501,uncertain
LunarLanderContinuous-v3,ppo,20251031_204545_788153_pid937834_seed0,0,139.16047500610352,50.968204498291016,-88.19227050781251,-4.598766284518771,-13.916047500610354,2.7832095001220707,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204559_485447_pid937863_seed0,0,277.2128594970703,258.94775390625,-18.265105590820326,-13.421344333224827,-27.721285949707035,5.544257189941407,uncertain
LunarLanderContinuous-v3,ppo,20251031_204740_289181_pid938109_seed0,0,112.23173065185547,108.14363098144531,-4.088099670410159,-4.286004787021213,-11.223173065185549,2.2446346130371095,uncertain
LunarLanderContinuous-v3,ppo,20251031_204828_535126_pid938229_seed0,0,269.24370056152344,233.0864715576172,-36.15722900390625,-6.639408026801217,-26.924370056152345,5.384874011230469,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204931_178829_pid938389_seed0,0,158.6995623779297,78.12080383300781,-80.5787585449219,-9.467688581678605,-15.869956237792971,3.173991247558594,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_204935_223419_pid938401_seed0,0,275.94121215820314,239.4102783203125,-36.53093383789064,-13.496883138020836,-27.594121215820316,5.518824243164063,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_205301_931811_pid938909_seed0,0,-62.891720809936544,-128.68948364257812,-65.79776283264158,13.957634819878473,-6.289172080993655,1.257834416198731,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_205329_276843_pid939000_seed0,0,254.35717895507813,235.12158203125,-19.235596923828126,-7.0582509358723975,-25.435717895507814,5.0871435791015625,uncertain
LunarLanderContinuous-v3,ppo,20251031_205538_789369_pid939329_seed0,0,69.43989535331725,-13.358057975769043,-82.7979533290863,2.203989410400391,-6.943989535331726,1.3887979070663452,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_205639_545048_pid939469_seed0,0,273.4230432128906,204.88174438476562,-68.54129882812498,-9.962641059027781,-27.342304321289063,5.468460864257812,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_205915_367900_pid939858_seed0,0,140.92161239624025,17.179407119750977,-123.74220527648927,-2.581086434258356,-14.092161239624026,2.818432247924805,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_205927_111287_pid939887_seed0,0,248.76962097167967,207.92532348632812,-40.84429748535155,-10.972143215603298,-24.87696209716797,4.975392419433594,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_210102_695932_pid940122_seed0,0,140.70200759887697,142.29315185546875,1.5911442565917753,-6.182628377278645,-14.070200759887697,2.8140401519775398,uncertain
LunarLanderContinuous-v3,ppo,20251031_210225_224255_pid940347_seed0,0,277.47029235839847,250.7258758544922,-26.74441650390628,-14.573538547092012,-27.747029235839847,5.54940584716797,uncertain
LunarLanderContinuous-v3,ppo,20251031_210347_958136_pid940546_seed0,0,-62.13091176033021,-120.2353744506836,-58.10446269035339,7.478795539008248,-6.213091176033021,1.2426182352066042,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_210408_539808_pid940593_seed0,0,263.24054779052733,235.12332153320312,-28.117226257324205,-11.99336412217882,-26.324054779052734,5.264810955810547,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_210509_633375_pid940749_seed0,0,59.277331352233894,1.4661678075790405,-57.81116354465485,-2.8115769624710083,-5.92773313522339,1.185546627044678,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_210646_885479_pid941006_seed0,0,278.781820678711,223.9163818359375,-54.86543884277347,-16.348573472764755,-27.878182067871098,5.57563641357422,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_210942_020252_pid941418_seed0,0,77.70483415603638,26.902278900146484,-50.8025552558899,-1.7915376789040043,-7.770483415603639,1.5540966831207277,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_211010_373539_pid941508_seed0,0,256.9285290527344,179.36582946777344,-77.56269958496097,-10.90565355088976,-25.69285290527344,5.1385705810546884,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_211156_623440_pid941755_seed0,0,125.03927795410158,124.54518127441406,-0.4940966796875159,-1.2934209187825507,-12.503927795410158,2.500785559082032,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_211213_610486_pid941816_seed0,0,258.0456500244141,257.91937255859375,-0.12627746582035115,-6.091460842556419,-25.80456500244141,5.160913000488282,uncertain
LunarLanderContinuous-v3,ppo,20251031_211525_368344_pid942269_seed0,0,-8.011181061267859,-14.406684875488281,-6.395503814220422,1.950660883055793,-0.8011181061267859,0.1602236212253572,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_211624_245720_pid942485_seed0,0,268.77354431152344,272.49957275390625,3.7260284423828125,-8.848512098524306,-26.877354431152344,5.3754708862304685,uncertain
LunarLanderContinuous-v3,ppo,20251031_211743_763623_pid942650_seed0,0,92.70699569702148,50.49494552612305,-42.212050170898436,-5.489436848958333,-9.270699569702149,1.8541399139404298,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_211802_445353_pid942695_seed0,0,274.1226824951172,228.4499969482422,-45.672685546875016,-8.861735026041664,-27.412268249511722,5.482453649902344,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_212003_908121_pid943016_seed0,0,75.81663845062256,43.41370391845703,-32.40293453216553,-2.161816310882567,-7.581663845062256,1.5163327690124513,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_212119_486691_pid943199_seed0,0,241.48337402343748,-34.11043930053711,-275.5938133239746,-11.118796984354654,-24.14833740234375,4.82966748046875,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_212119_581018_pid943200_seed0,0,12.56944086074827,-34.661808013916016,-47.23124887466429,4.093867535061306,-1.256944086074827,0.25138881721496537,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_212157_256115_pid943299_seed0,0,274.7180633544922,266.4978942871094,-8.220169067382812,-10.534649658203127,-27.47180633544922,5.494361267089844,uncertain
LunarLanderContinuous-v3,ppo,20251031_212552_066851_pid943886_seed0,0,28.317814564704893,-94.55792999267578,-122.87574455738067,3.8180498758951824,-2.8317814564704893,0.5663562912940979,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_212616_288619_pid943937_seed0,0,270.3515155029297,262.378662109375,-7.972853393554715,-8.430265299479167,-27.035151550292973,5.407030310058595,uncertain
LunarLanderContinuous-v3,ppo,20251031_212807_136624_pid944227_seed0,0,214.1922418212891,193.7983856201172,-20.3938562011719,-8.898102823893229,-21.41922418212891,4.283844836425782,uncertain
LunarLanderContinuous-v3,ppo,20251031_212903_926835_pid944375_seed0,0,274.53275756835944,268.7514953613281,-5.781262207031318,-12.24024115668403,-27.453275756835946,5.490655151367189,uncertain
LunarLanderContinuous-v3,ppo,20251031_213209_558113_pid944838_seed0,0,159.369599609375,127.33966064453125,-32.02993896484375,-1.9947536892361104,-15.9369599609375,3.1873919921875,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_213307_421122_pid944986_seed0,0,258.3879681396485,229.4158172607422,-28.97215087890629,-11.505418904622395,-25.838796813964848,5.16775936279297,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_213336_165629_pid945052_seed0,0,210.48827362060547,120.8543701171875,-89.63390350341797,-3.3992882622612846,-21.04882736206055,4.209765472412109,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_213430_290802_pid945195_seed0,0,280.12558898925784,266.62823486328125,-13.497354125976585,-10.63976135253906,-28.012558898925786,5.602511779785157,uncertain
LunarLanderContinuous-v3,ppo,20251031_213644_720297_pid945529_seed0,0,78.68644924163817,-113.62010192871094,-192.3065511703491,-14.619888517591688,-7.868644924163817,1.5737289848327636,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_213709_360319_pid945580_seed0,0,273.11080078125,264.8351135253906,-8.275687255859395,-9.520345391167536,-27.311080078125002,5.462216015625001,uncertain
LunarLanderContinuous-v3,ppo,20251031_213731_949097_pid945662_seed0,0,231.58959411621095,200.81961059570312,-30.76998352050782,-1.265140279134114,-23.158959411621098,4.631791882324219,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214026_244331_pid946075_seed0,0,268.08005157470706,257.26019287109375,-10.819858703613306,-12.542015584309897,-26.808005157470706,5.361601031494141,uncertain
LunarLanderContinuous-v3,ppo,20251031_214208_361906_pid946339_seed0,0,103.49936187744142,72.41014099121094,-31.08922088623048,0.029223650031621022,-10.349936187744142,2.0699872375488284,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214351_263324_pid946580_seed0,0,259.964548034668,215.5069580078125,-44.457590026855485,-9.437975735134549,-25.9964548034668,5.19929096069336,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214404_657075_pid946625_seed0,0,14.713554291725135,-39.21881866455078,-53.93237295627591,7.79988945855035,-1.4713554291725135,0.29427108583450273,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214538_558161_pid946872_seed0,0,271.4676953125,266.6097106933594,-4.857984619140609,-9.220299275716144,-27.14676953125,5.429353906249999,uncertain
LunarLanderContinuous-v3,ppo,20251031_214847_058177_pid947339_seed0,0,155.87650360107415,-15.58154296875,-171.45804656982415,4.320495478312174,-15.587650360107416,3.117530072021483,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214931_304335_pid947433_seed0,0,272.03250579833986,229.17294311523438,-42.85956268310548,-11.260026380750869,-27.203250579833988,5.440650115966797,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_214951_060671_pid947507_seed0,0,-11.146580696105964,-115.27581787109375,-104.1292371749878,6.827173190646702,-1.1146580696105965,0.2229316139221193,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_215124_917927_pid947727_seed0,0,272.9710113525391,244.18310546875,-28.787905883789108,-12.805455525716146,-27.29710113525391,5.459420227050782,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_215328_272748_pid948043_seed0,0,52.83600897788999,-3.6227574348449707,-56.45876641273496,1.2812622918023004,-5.283600897788999,1.0567201795577998,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_215443_046620_pid948227_seed0,0,265.57054138183594,214.65615844726562,-50.91438293457031,-10.898441229926215,-26.557054138183595,5.311410827636719,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_215459_397114_pid948266_seed0,0,-28.236014099121117,-115.0317611694336,-86.79574707031247,5.448426988389757,-2.823601409912112,0.5647202819824224,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_215546_225784_pid948407_seed0,0,278.2016390991211,274.31329345703125,-3.8883456420898597,-12.763223605685766,-27.82016390991211,5.564032781982422,uncertain
LunarLanderContinuous-v3,ppo,20251031_215842_294209_pid949151_seed0,0,117.73166482448572,-62.95597457885742,-180.68763940334316,-8.140602535671658,-11.773166482448573,2.3546332964897143,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220010_954741_pid949409_seed0,0,256.10752258300784,220.49609375,-35.611428833007835,-14.110781860351564,-25.610752258300785,5.122150451660157,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220111_010960_pid949610_seed0,0,157.96826110839845,86.20940399169922,-71.75885711669923,-7.0574339972602,-15.796826110839845,3.159365222167969,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220328_122135_pid949997_seed0,0,277.7768365478516,221.09603881835938,-56.68079772949221,-8.231839667426215,-27.77768365478516,5.555536730957032,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220509_988779_pid950308_seed0,0,149.6304396057129,149.2904815673828,-0.33995803833008154,-4.614412604437935,-14.96304396057129,2.992608792114258,uncertain
LunarLanderContinuous-v3,ppo,20251031_220526_562960_pid950378_seed0,0,249.25722900390628,185.97061157226562,-63.28661743164065,-14.34204389784071,-24.925722900390628,4.985144580078126,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220645_475894_pid950602_seed0,0,32.24231014251709,-28.77181053161621,-61.0141206741333,4.182903586493598,-3.224231014251709,0.6448462028503419,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220652_516222_pid950620_seed0,0,269.7027807617187,238.61349487304688,-31.08928588867184,-12.696807861328125,-26.970278076171873,5.394055615234374,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_220943_842372_pid951162_seed0,0,184.42586532592773,163.52133178710938,-20.904533538818356,-8.573919338650173,-18.442586532592774,3.6885173065185546,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_221027_717756_pid951287_seed0,0,276.68703125,256.3302307128906,-20.356800537109393,-10.875848388671878,-27.668703125000004,5.533740625,uncertain
LunarLanderContinuous-v3,ppo,20251031_221114_413332_pid951445_seed0,0,145.2777389526367,11.2050142288208,-134.0727247238159,-3.3924928983052576,-14.527773895263671,2.905554779052734,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_221302_071610_pid951761_seed0,0,277.77862121582035,273.97998046875,-3.798640747070351,-10.544407145182289,-27.777862121582036,5.5555724243164075,uncertain
LunarLanderContinuous-v3,ppo,20251031_221533_818497_pid952225_seed0,0,-9.306491193771382,-77.55597686767578,-68.2494856739044,-2.3277037302653003,-0.9306491193771382,0.18612982387542765,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_221739_862042_pid952574_seed0,0,257.1030810546875,211.123779296875,-45.97930175781249,-10.548319498697914,-25.71030810546875,5.14206162109375,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_221827_551907_pid952717_seed0,0,139.15406509399415,-4.856085777282715,-144.01015087127686,-5.336686028374567,-13.915406509399416,2.783081301879883,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_221903_087408_pid952840_seed0,0,279.0345892333985,208.30484008789062,-70.72974914550787,-8.488635592990455,-27.90345892333985,5.58069178466797,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_222211_763354_pid953382_seed0,0,7.482113370895381,-74.02314758300781,-81.50526095390319,0.03112203809950071,-0.7482113370895381,0.14964226741790762,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_222217_880700_pid953413_seed0,0,273.21189208984373,245.05282592773438,-28.159066162109355,-12.737601047092015,-27.321189208984375,5.464237841796875,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_222226_727977_pid953435_seed0,0,89.97711203336715,104.1712646484375,14.194152615070351,4.2191557990180115,-8.997711203336715,1.799542240667343,uncertain
LunarLanderContinuous-v3,ppo,20251031_222606_805519_pid954097_seed0,0,275.73413146972655,253.38851928710938,-22.345612182617174,-8.76767985026042,-27.573413146972655,5.514682629394531,uncertain
LunarLanderContinuous-v3,ppo,20251031_222609_377592_pid954103_seed0,0,120.36688873291016,84.3826675415039,-35.98422119140625,-4.584495374891493,-12.036688873291016,2.407337774658203,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_222637_191505_pid954198_seed0,0,249.91022094726566,228.30264282226562,-21.607578125000032,-11.099551052517361,-24.991022094726567,4.998204418945313,uncertain
LunarLanderContinuous-v3,ppo,20251031_222813_068348_pid954484_seed0,0,96.20798934936523,60.23126983642578,-35.976719512939454,-1.6048907174004452,-9.620798934936523,1.9241597869873048,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_222922_028567_pid954687_seed0,0,281.645101928711,266.3599853515625,-15.285116577148472,-14.091741943359377,-28.1645101928711,5.63290203857422,uncertain
LunarLanderContinuous-v3,ppo,20251031_223248_144821_pid955284_seed0,0,17.055300779342645,-23.42658042907715,-40.48188120841979,-2.8098133934868716,-1.7055300779342646,0.3411060155868529,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_223342_169208_pid955460_seed0,0,270.43651977539065,266.887939453125,-3.54858032226565,-10.130305989583336,-27.043651977539067,5.408730395507813,uncertain
LunarLanderContinuous-v3,ppo,20251031_223506_448451_pid955728_seed0,0,169.64159851074217,143.52896118164062,-26.112637329101545,-9.9119137234158,-16.964159851074218,3.3928319702148433,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_223627_649398_pid955940_seed0,0,272.60706024169923,265.13458251953125,-7.47247772216798,-12.354475572374128,-27.260706024169924,5.452141204833985,uncertain
LunarLanderContinuous-v3,ppo,20251031_223811_021493_pid956255_seed0,0,-62.24593849182129,-99.96601867675781,-37.72008018493652,6.339778984917535,-6.2245938491821295,1.244918769836426,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_223927_486789_pid956485_seed0,0,258.64212799072266,234.25830078125,-24.383827209472656,-9.418910047743058,-25.864212799072266,5.172842559814454,uncertain
LunarLanderContinuous-v3,ppo,20251031_223952_422654_pid956560_seed0,0,175.46575927734378,144.99691772460938,-30.468841552734403,-7.254851786295571,-17.546575927734377,3.5093151855468756,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_224115_796528_pid956819_seed0,0,276.6717010498047,283.10516357421875,6.43346252441404,-11.99403618706597,-27.66717010498047,5.533434020996094,uncertain
LunarLanderContinuous-v3,ppo,20251031_224318_404337_pid957161_seed0,0,155.99956634521487,122.04777526855469,-33.951791076660186,-6.036514112684464,-15.599956634521488,3.1199913269042976,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_224503_789484_pid957484_seed0,0,257.5668637084961,241.83474731445312,-15.732116394042976,-11.460702514648439,-25.75668637084961,5.151337274169922,uncertain
LunarLanderContinuous-v3,ppo,20251031_224837_244762_pid958141_seed0,0,169.07102935791016,151.9649658203125,-17.106063537597663,-9.24083218044705,-16.907102935791016,3.3814205871582033,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_225242_542253_pid958833_seed0,0,238.75075439453124,245.667724609375,6.916970214843758,-9.36883307562934,-23.875075439453127,4.775015087890625,uncertain
LunarLanderContinuous-v3,ppo,20251031_225514_321491_pid959284_seed0,0,155.59346764087678,92.26512908935547,-63.32833855152131,-0.42838253445095453,-15.559346764087678,3.1118693528175356,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_225602_355100_pid959404_seed0,0,0.9027254080772368,-12.946060180664062,-13.848785588741299,0.08533686531914617,-0.09027254080772368,0.018054508161544736,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_225758_812232_pid959794_seed0,0,149.33183975219723,87.23045349121094,-62.10138626098629,-9.758076477050782,-14.933183975219723,2.9866367950439447,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_225814_632889_pid959833_seed0,0,270.5961596679688,269.32830810546875,-1.2678515625000273,-8.653825208875869,-27.05961596679688,5.411923193359375,uncertain
LunarLanderContinuous-v3,ppo,20251031_230036_173156_pid960236_seed0,0,199.7575930786133,54.865386962890625,-144.89220611572267,-1.2368191613091364,-19.97575930786133,3.995151861572266,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_230115_494599_pid960381_seed0,0,27.15078365325928,3.679079055786133,-23.471704597473146,-1.253375400437249,-2.715078365325928,0.5430156730651856,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_230456_087521_pid960965_seed0,0,95.36319330692291,35.11952590942383,-60.24366739749908,-5.185104709201391,-9.536319330692292,1.9072638661384582,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_230500_463971_pid960977_seed0,0,271.28399353027345,273.529296875,2.245303344726551,-7.765231662326389,-27.128399353027348,5.425679870605469,uncertain
LunarLanderContinuous-v3,ppo,20251031_230720_145590_pid961397_seed0,0,164.7347395324707,99.89741516113281,-64.8373243713379,-7.404602474636503,-16.473473953247073,3.294694790649414,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_231056_173043_pid962026_seed0,0,253.83769958496097,234.177001953125,-19.660697631835973,-12.946353488498268,-25.3837699584961,5.07675399169922,uncertain
LunarLanderContinuous-v3,ppo,20251031_231426_786408_pid962644_seed0,0,253.6819763183594,132.08155822753906,-121.60041809082034,-7.390706549750433,-25.36819763183594,5.073639526367188,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_231450_290154_pid962725_seed0,0,275.08452941894535,263.4198303222656,-11.664699096679726,-13.268059963650172,-27.508452941894536,5.501690588378907,uncertain
