env,algo,run_dir,n_episodes,sigma_intra_full,sigma_intra_late,learning_rate,ent_coef,n_steps
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_104651_454280_pid556019_seed0,6866,165.120361328125,122.09788513183594,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105210_861698_pid556958_seed0,4413,83.89258575439453,82.04898071289062,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105211_681652_pid556963_seed0,5736,186.5318603515625,122.85391998291016,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105241_903400_pid557030_seed0,4629,100.9840087890625,122.99945068359375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105302_603835_pid557079_seed0,9189,142.78102111816406,113.19577026367188,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105620_396884_pid557696_seed0,8296,125.87897491455078,136.42645263671875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105657_457525_pid557809_seed0,7445,162.9153289794922,116.40352630615234,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105750_579333_pid558223_seed0,5589,112.1444091796875,102.32960510253906,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_105804_926091_pid558858_seed0,5135,161.2267608642578,112.36429595947266,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110135_289286_pid559555_seed0,7001,104.68540954589844,102.6844482421875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110231_549761_pid559726_seed0,4938,177.655029296875,117.49862670898438,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110304_492176_pid559839_seed0,3425,126.42076873779297,108.59721374511719,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110314_531473_pid559883_seed0,6949,157.4230499267578,102.95773315429688,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110904_438256_pid560988_seed0,4553,105.27198791503906,117.4312973022461,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110910_831168_pid561005_seed0,5563,177.74375915527344,109.69976043701172,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_110912_823561_pid561010_seed0,3770,125.626220703125,109.91400146484375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111143_679909_pid561511_seed0,6702,175.66876220703125,127.21318817138672,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111320_219782_pid561998_seed0,3321,140.27613830566406,119.42753601074219,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111322_410432_pid562030_seed0,3105,187.2302703857422,137.7930908203125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111425_671378_pid562516_seed0,3657,132.36524963378906,112.53560638427734,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111542_359966_pid562760_seed0,6847,161.8852996826172,123.47925567626953,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111906_403649_pid563553_seed0,3412,124.11725616455078,102.1456298828125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111952_229829_pid563751_seed0,5065,171.99493408203125,81.5547103881836,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_111952_320817_pid563752_seed0,4286,130.3933868408203,126.5121078491211,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_112412_643294_pid564924_seed0,7057,171.9420166015625,110.32006072998047,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_112632_920714_pid565391_seed0,4780,125.54608917236328,136.3607940673828,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_112748_212763_pid565634_seed0,5720,187.0833740234375,134.5740509033203,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_112755_102673_pid565655_seed0,4325,118.39956665039062,95.06075286865234,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_112923_753539_pid566123_seed0,7029,158.4792022705078,127.86327362060547,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113230_988159_pid566708_seed0,4649,136.14434814453125,105.12276458740234,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113246_712695_pid566747_seed0,7149,171.94723510742188,140.59010314941406,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113442_463166_pid567433_seed0,5195,112.54178619384766,89.2790298461914,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113635_014226_pid567894_seed0,6284,180.28970336914062,118.93290710449219,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113653_517345_pid567937_seed0,3554,125.88116455078125,110.80166625976562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_113941_294825_pid568456_seed0,5359,195.48898315429688,123.0111083984375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_114007_809056_pid568578_seed0,4311,136.33221435546875,103.49044799804688,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_114028_578414_pid568651_seed0,5653,161.4658660888672,105.76171112060547,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_114507_849343_pid569520_seed0,5110,119.70830535888672,118.5209732055664,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_114608_018372_pid569692_seed0,6480,171.2356719970703,116.1076889038086,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_114630_063698_pid569755_seed0,4319,127.51048278808594,115.25763702392578,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115003_510107_pid570354_seed0,6763,180.27635192871094,135.2735595703125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115019_117579_pid570388_seed0,2956,118.53478240966797,89.66970825195312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115310_860739_pid571800_seed0,6613,181.09548950195312,132.79481506347656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115330_609626_pid571875_seed0,3290,133.10421752929688,110.9267807006836,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115537_791228_pid572401_seed0,6567,163.08795166015625,117.33098602294922,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115634_178509_pid572597_seed0,3710,114.22773742675781,111.9653549194336,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115743_957577_pid572776_seed0,6511,171.32376098632812,133.92410278320312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_115822_582226_pid572871_seed0,3509,119.42481994628906,102.1385269165039,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_120245_409807_pid573732_seed0,6420,184.69461059570312,115.43655395507812,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_120318_393958_pid573836_seed0,3455,114.8052978515625,104.74148559570312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_120436_296396_pid574058_seed0,5626,189.58250427246094,135.97811889648438,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_120638_029740_pid574669_seed0,4660,118.84207153320312,111.24236297607422,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_120723_776795_pid574799_seed0,7701,149.41317749023438,116.83924865722656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121007_144228_pid575256_seed0,3069,110.85182189941406,102.42239379882812,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121007_341071_pid575257_seed0,3904,176.84127807617188,134.06532287597656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121315_635380_pid576510_seed0,4197,118.40215301513672,102.32691955566406,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121505_477361_pid577085_seed0,6848,186.4791259765625,134.7456512451172,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121618_831618_pid577449_seed0,3414,120.10133361816406,108.14151763916016,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121732_810212_pid577817_seed0,5597,189.23065185546875,131.7964630126953,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121827_565220_pid578089_seed0,4346,128.30706787109375,123.08607482910156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_121854_982335_pid578283_seed0,6976,147.8406982421875,116.54825592041016,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_122159_317487_pid579238_seed0,3808,120.8450927734375,121.63887023925781,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_122413_827158_pid579927_seed0,5117,169.69017028808594,88.67591857910156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_122500_310477_pid580164_seed0,4499,137.8025665283203,136.57066345214844,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_122839_535530_pid581218_seed0,6898,161.32896423339844,119.13142395019531,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_122910_781723_pid581393_seed0,4715,146.97592163085938,133.09271240234375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123148_169956_pid582057_seed0,5692,178.9784393310547,122.6554946899414,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123337_282305_pid582558_seed0,3757,125.56502532958984,111.68380737304688,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123426_129600_pid582812_seed0,7129,140.17674255371094,119.55561065673828,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123504_293582_pid582992_seed0,4337,119.72570037841797,120.38683319091797,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123519_090378_pid583052_seed0,8148,169.5573272705078,144.58128356933594,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123625_153977_pid583387_seed0,3851,130.4153289794922,125.51659393310547,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123834_396939_pid584037_seed0,6787,153.57412719726562,106.65576171875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_123949_743690_pid584390_seed0,5019,73.21371459960938,58.34803771972656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_124130_226147_pid584904_seed0,4424,177.2894744873047,115.38843536376953,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_124211_724472_pid585107_seed0,4621,141.79281616210938,142.11224365234375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_124352_439395_pid585581_seed0,6826,151.96725463867188,107.43306732177734,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_124614_498805_pid586292_seed0,6734,104.2170181274414,97.50518035888672,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_124747_796729_pid586743_seed0,6383,160.06723022460938,125.34406280517578,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125038_599709_pid587568_seed0,5581,121.38896179199219,109.87556457519531,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125158_362199_pid587957_seed0,6932,158.4688720703125,116.60167694091797,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125356_170043_pid588533_seed0,4030,109.42767333984375,104.3673324584961,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125400_812656_pid588560_seed0,4757,190.30186462402344,108.71123504638672,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125421_844050_pid588684_seed0,4669,124.91841125488281,117.46273803710938,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125455_034666_pid588845_seed0,7867,138.7364044189453,118.82035064697266,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125757_294431_pid589574_seed0,6296,99.38710021972656,70.9081039428711,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125913_247680_pid589955_seed0,6973,162.18630981445312,105.66212463378906,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_125934_404057_pid590063_seed0,5478,129.7674560546875,125.0650634765625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_130003_395534_pid590218_seed0,6216,158.69325256347656,110.89691925048828,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_130315_786265_pid591147_seed0,3982,62.34079360961914,59.804195404052734,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_130448_982967_pid591592_seed0,5201,172.97132873535156,125.08191680908203,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_130718_341389_pid592334_seed0,3728,116.63726043701172,107.66071319580078,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_130740_779186_pid592442_seed0,7707,153.01031494140625,122.27452087402344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131053_955670_pid593359_seed0,5082,122.19157409667969,111.56019592285156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131058_181827_pid593387_seed0,5407,168.5991973876953,108.40741729736328,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131110_715511_pid593476_seed0,4927,126.8346176147461,126.78054809570312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131414_696662_pid594365_seed0,6805,159.05128479003906,106.3028564453125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131614_660564_pid594943_seed0,4497,130.02975463867188,134.43154907226562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131619_068826_pid594970_seed0,5640,181.72781372070312,100.35206604003906,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131644_120203_pid595102_seed0,4060,130.82728576660156,122.5836181640625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_131934_470952_pid595918_seed0,7791,147.0598602294922,129.279296875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132128_267092_pid596434_seed0,3315,117.29439544677734,110.32183837890625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132317_146848_pid596862_seed0,6662,157.62205505371094,124.74098205566406,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132351_196156_pid597050_seed0,4685,134.97332763671875,115.88463592529297,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132526_007903_pid597510_seed0,7142,157.19305419921875,123.39029693603516,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132755_885317_pid598233_seed0,3115,141.8611297607422,99.89360809326172,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132807_887385_pid598297_seed0,1959,153.8441619873047,41.16956329345703,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132852_400539_pid598511_seed0,3485,118.59638977050781,105.45768737792969,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_132937_940486_pid598742_seed0,5503,156.70985412597656,119.0531005859375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_133232_619048_pid599588_seed0,3691,147.23255920410156,118.48217010498047,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_133325_149752_pid599818_seed0,5874,172.4117889404297,93.3060302734375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_133545_248891_pid600516_seed0,3960,122.19739532470703,109.53266906738281,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_133728_187704_pid601012_seed0,6300,168.72467041015625,133.809814453125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134041_079618_pid601966_seed0,4581,115.53917694091797,101.31658172607422,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134112_191694_pid602054_seed0,5230,194.64459228515625,129.95643615722656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134125_675836_pid602087_seed0,3413,121.62549591064453,102.5850830078125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134400_569785_pid602878_seed0,7357,147.84860229492188,125.7080078125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134628_365002_pid603654_seed0,5162,111.5885009765625,98.52748107910156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134718_327882_pid603902_seed0,7104,171.28514099121094,132.26480102539062,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134749_932437_pid604088_seed0,5724,141.4712371826172,130.22457885742188,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_134807_113047_pid604180_seed0,6053,156.5516815185547,108.25516510009766,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135012_026421_pid604823_seed0,2453,122.43856048583984,90.31681060791016,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135023_339040_pid604916_seed0,3929,185.6275634765625,121.13841247558594,,,
