#{"t_start": 1756069365.685366, "env_id": "None"}
r,l,t
34.95247,150,1906.115264
172.32617,372,1911.119254
36.74489,152,1913.108687
172.7988,389,1918.071353
-12.113876,377,1923.249894
219.74857,404,1933.289767
269.28925,292,1937.494296
206.57451,557,1945.909446
234.01422,268,1949.832378
190.62726,900,1962.454837
171.08595,444,1968.739525
3.9592896,1000,1982.601699
223.70541,550,1990.394761
200.87093,386,1995.582119
218.8356,408,2001.016052
12.426277,291,2004.903135
199.55025,271,2008.2357
211.15875,615,2016.739982
-166.23122,666,2026.883025
-75.52171,691,2037.166876
169.86597,372,2042.362564
180.70871,828,2055.002236
210.59723,328,2059.903787
259.384,278,2063.719645
209.93346,415,2069.640775
186.5563,618,2077.227551
-1.390625,222,2080.0729
-35.788963,221,2082.9878
177.92844,473,2089.225577
246.08551,254,2092.565376
241.5169,421,2098.260673
205.92789,439,2104.344183
214.55435,646,2112.952838
-23.283775,328,2117.465256
-227.44054,695,2126.815251
183.18918,590,2134.994875
73.98695,190,2137.476843
-2.6646957,196,2140.020567
26.247696,189,2142.494803
166.18622,581,2150.377367
209.88925,414,2155.964568
-222.98834,329,2160.408952
213.53159,398,2165.626094
178.56342,595,2173.554642
-156.95543,632,2182.013428
207.87712,494,2188.483935
240.53111,385,2193.434141
213.99078,488,2199.932695
253.06642,282,2203.566094
196.55228,409,2213.068573
279.87573,218,2215.985127
-75.647316,506,2222.762628
-166.27782,309,2227.29779
-66.626854,346,2232.338886
-52.903263,214,2235.386875
232.9837,376,2241.042459
246.20071,231,2244.56777
282.53613,249,2248.001562
284.4444,226,2251.152099
-124.42529,325,2255.779416
210.53796,404,2262.348045
224.48132,386,2268.419229
6.2499695,158,2270.649794
167.84808,476,2277.352848
199.07495,553,2285.583656
-35.178925,218,2288.796513
140.8029,484,2296.155325
-177.61981,455,2303.021685
227.25006,574,2311.498154
173.16507,428,2316.991964
172.49625,579,2324.238552
143.02249,543,2331.385432
-212.10297,472,2337.887862
209.66263,278,2341.772929
-98.61238,509,2348.394485
39.97091,1000,2362.253993
184.49542,546,2370.458864
159.51404,720,2380.549059
148.67545,816,2390.467796
208.56927,527,2397.311111
133.07834,832,2408.544717
209.99088,469,2414.774285
190.45224,692,2423.76227
234.52191,495,2430.231792
123.23491,685,2438.693696
101.8656,948,2451.59095
-43.548523,1000,2465.213117
237.69565,550,2472.778852
3.7838473,1000,2485.992434
91.732895,941,2502.881069
-273.5747,568,2509.957253
66.85024,1000,2524.064363
159.30794,524,2532.080147
-144.52275,509,2538.796463
-7.3856735,126,2540.162398
84.32417,1000,2552.50433
150.93504,972,2565.140684
214.92734,287,2568.683104
136.05183,843,2580.072454
-54.611877,209,2582.769996
-73.59628,200,2585.282074
-206.83835,451,2591.619723
220.21591,401,2596.604322
175.03372,519,2603.502571
217.08038,390,2608.505865
187.74078,852,2618.723082
197.54745,901,2630.495659
43.058796,1000,2643.684542
-20.020092,1000,2657.889702
245.25128,388,2663.597198
-3.6784844,1000,2675.947941
188.29816,474,2682.701964
128.5909,839,2693.719559
205.7702,407,2698.884197
-87.40522,779,2708.889004
-238.79477,426,2714.266174
-248.65205,807,2724.464857
-70.069824,1000,2737.766844
284.09882,302,2741.815499
186.45062,822,2752.321575
239.98737,354,2760.806704
198.92914,468,2767.200209
112.37207,753,2777.278882
72.46943,669,2786.030827
-134.48155,607,2794.337711
124.365486,850,2805.812084
-217.4296,971,2818.59943
191.107,430,2824.3638
211.28598,458,2830.908474
211.21999,428,2837.372494
245.9586,318,2842.279212
188.16893,529,2850.565374
270.46713,308,2855.022086
263.057,290,2858.222211
-51.416954,1000,2872.506984
72.541374,900,2886.091927
176.73354,415,2892.974414
158.72643,434,2899.348777
204.47427,473,2907.156372
206.7779,664,2916.664679
-148.06784,433,2922.924541
-60.136032,1000,2938.311097
106.277794,676,2949.841876
187.80031,405,2957.043684
207.01651,393,2963.183158
191.07034,406,2969.570369
218.83049,422,2976.613575
267.1467,346,2981.679975
-2.6291676,1000,2997.2388
92.62422,1000,3010.268815
-68.34928,1000,3027.231262
99.1982,930,3044.924732
231.81902,741,3057.204787
