#{"t_start": 1758208871.397799, "env_id": "None"}
r,l,t
500.0,500,622.199047
500.0,500,627.809613
500.0,500,629.8374
500.0,500,631.862699
500.0,500,633.939027
500.0,500,639.769226
500.0,500,641.802831
500.0,500,649.011224
500.0,500,651.092415
500.0,500,656.892153
500.0,500,658.931104
500.0,500,660.95213
500.0,500,663.051055
500.0,500,668.910891
500.0,500,670.967972
500.0,500,673.010955
500.0,500,675.009691
500.0,500,682.316761
500.0,500,688.175137
500.0,500,690.239118
500.0,500,692.252873
500.0,500,694.35252
500.0,500,700.106218
500.0,500,702.057656
500.0,500,704.099634
500.0,500,706.136856
500.0,500,711.794169
500.0,500,718.998221
500.0,500,721.07443
500.0,500,723.107964
500.0,500,728.628582
500.0,500,730.705123
500.0,500,732.758748
500.0,500,734.762113
500.0,500,740.374729
500.0,500,742.457416
500.0,500,744.496648
500.0,500,751.633129
500.0,500,757.377868
500.0,500,759.481041
500.0,500,761.544026
500.0,500,763.608886
500.0,500,769.076645
500.0,500,771.103532
500.0,500,773.196399
500.0,500,775.24104
500.0,500,780.66391
500.0,500,787.671638
500.0,500,789.76086
500.0,500,791.828296
500.0,500,797.04663
500.0,500,799.118788
500.0,500,801.151645
500.0,500,803.170564
500.0,500,808.789441
500.0,500,810.772527
500.0,500,812.794141
500.0,500,819.905424
500.0,500,821.963223
500.0,500,827.524578
500.0,500,829.585363
500.0,500,831.656693
500.0,500,833.660447
500.0,500,839.301443
500.0,500,841.429215
500.0,500,843.515161
500.0,500,845.54964
500.0,500,856.130937
500.0,500,858.249186
500.0,500,860.345111
500.0,500,862.365884
500.0,500,867.559293
500.0,500,869.493497
500.0,500,871.439435
500.0,500,873.383198
500.0,500,878.649059
500.0,500,880.623374
500.0,500,887.598086
500.0,500,889.601853
500.0,500,895.186285
500.0,500,897.228408
500.0,500,899.234021
500.0,500,901.324481
500.0,500,906.87818
500.0,500,908.933538
500.0,500,911.012657
500.0,500,912.965466
500.0,500,923.455388
500.0,500,925.509394
500.0,500,927.528161
500.0,500,929.563201
500.0,500,935.191548
500.0,500,937.212658
500.0,500,939.194416
500.0,500,941.270643
500.0,500,946.995537
500.0,500,949.048432
500.0,500,956.098508
500.0,500,958.206566
500.0,500,963.711882
500.0,500,965.750752
500.0,500,967.528754
500.0,500,969.19786
500.0,500,970.816817
500.0,500,975.463711
500.0,500,977.082069
500.0,500,978.717872
500.0,500,984.444973
500.0,500,989.306187
500.0,500,990.957299
500.0,500,992.570867
500.0,500,994.240592
500.0,500,998.937488
500.0,500,1000.589694
500.0,500,1002.202751
500.0,500,1003.898582
500.0,500,1008.440851
500.0,500,1014.209782
500.0,500,1015.886063
500.0,500,1017.513547
500.0,500,1022.323589
500.0,500,1024.017363
500.0,500,1025.670655
500.0,500,1027.271053
500.0,500,1032.006175
500.0,500,1033.678491
500.0,500,1035.335665
500.0,500,1041.120841
500.0,500,1045.948792
500.0,500,1047.564492
500.0,500,1049.17756
500.0,500,1050.813144
500.0,500,1055.622131
500.0,500,1057.188444
500.0,500,1058.860437
500.0,500,1060.489096
500.0,500,1065.247803
500.0,500,1071.027429
500.0,500,1072.690531
500.0,500,1074.324332
500.0,500,1079.135149
500.0,500,1080.787409
500.0,500,1082.404449
500.0,500,1084.012096
500.0,500,1085.648455
500.0,500,1090.1806
500.0,500,1091.785711
500.0,500,1097.250741
500.0,500,1098.930725
500.0,500,1103.436701
500.0,500,1105.089488
500.0,500,1106.729301
500.0,500,1108.404134
500.0,500,1113.152812
500.0,500,1114.756401
500.0,500,1116.436639
500.0,500,1118.088261
500.0,500,1126.84386
500.0,500,1128.497261
500.0,500,1130.124326
500.0,500,1131.736182
500.0,500,1136.290485
500.0,500,1137.950989
500.0,500,1139.539884
500.0,500,1141.200343
500.0,500,1145.915205
500.0,500,1147.562269
500.0,500,1153.34152
500.0,500,1154.982487
500.0,500,1159.446337
500.0,500,1161.128228
500.0,500,1162.791244
500.0,500,1164.396071
500.0,500,1168.918252
500.0,500,1170.590788
500.0,500,1172.226691
500.0,500,1173.848644
500.0,500,1182.470757
500.0,500,1184.029533
500.0,500,1185.573854
500.0,500,1187.109222
500.0,500,1191.810879
500.0,500,1193.40293
500.0,500,1195.004409
500.0,500,1196.610326
500.0,500,1201.384546
500.0,500,1203.037112
500.0,500,1208.504573
500.0,500,1210.161136
500.0,500,1211.862836
500.0,500,1216.510837
500.0,500,1218.117605
500.0,500,1219.735826
500.0,500,1221.435094
500.0,500,1225.9859
500.0,500,1227.593896
500.0,500,1229.217649
500.0,500,1235.024134
500.0,500,1239.777229
500.0,500,1241.472775
500.0,500,1243.088349
500.0,500,1244.65149
500.0,500,1249.467796
500.0,500,1251.139021
500.0,500,1252.76906
500.0,500,1254.38236
500.0,500,1259.184706
500.0,500,1264.888652
500.0,500,1266.50335
500.0,500,1268.15975
500.0,500,1272.958819
500.0,500,1274.524514
500.0,500,1276.187615
500.0,500,1277.843397
500.0,500,1282.560925
500.0,500,1284.145993
500.0,500,1285.795957
500.0,500,1291.466185
500.0,500,1296.108895
500.0,500,1297.550954
500.0,500,1299.221775
500.0,500,1300.858218
500.0,500,1305.604821
500.0,500,1307.22855
500.0,500,1308.913292
500.0,500,1310.57436
500.0,500,1315.284196
500.0,500,1321.024143
500.0,500,1322.670631
500.0,500,1324.344262
500.0,500,1326.025954
500.0,500,1330.52393
500.0,500,1332.131648
500.0,500,1333.827875
500.0,500,1335.487005
500.0,500,1340.021524
500.0,500,1341.67062
500.0,500,1347.299618
500.0,500,1348.995943
500.0,500,1353.773573
500.0,500,1355.389874
500.0,500,1356.974901
500.0,500,1358.628037
500.0,500,1363.181832
500.0,500,1364.783567
500.0,500,1366.477948
500.0,500,1368.128596
500.0,500,1377.00395
500.0,500,1378.672681
500.0,500,1380.294285
500.0,500,1381.885478
500.0,500,1386.486371
500.0,500,1388.140956
500.0,500,1389.798187
500.0,500,1391.393376
500.0,500,1395.823909
500.0,500,1397.448995
500.0,500,1403.308097
500.0,500,1404.93606
500.0,500,1409.606736
500.0,500,1411.280708
500.0,500,1412.920515
500.0,500,1414.526824
500.0,500,1419.329974
500.0,500,1421.025779
500.0,500,1422.678772
500.0,500,1424.30528
500.0,500,1432.076578
500.0,500,1433.36236
500.0,500,1434.68779
500.0,500,1435.907789
500.0,500,1437.200324
500.0,500,1440.939722
500.0,500,1442.191176
500.0,500,1443.513281
500.0,500,1444.798719
500.0,500,1448.660367
500.0,500,1453.093093
500.0,500,1454.444969
500.0,500,1455.748945
500.0,500,1459.713391
500.0,500,1460.972569
500.0,500,1462.207586
500.0,500,1463.470608
500.0,500,1467.475537
500.0,500,1468.801492
500.0,500,1470.098395
500.0,500,1474.431442
500.0,500,1478.071242
500.0,500,1479.354537
500.0,500,1480.650043
500.0,500,1481.875004
500.0,500,1485.556781
500.0,500,1486.83823
500.0,500,1488.120308
500.0,500,1489.42725
500.0,500,1493.353925
500.0,500,1497.711623
500.0,500,1498.916434
500.0,500,1500.233502
500.0,500,1504.192934
500.0,500,1505.485782
500.0,500,1506.744192
500.0,500,1508.01599
