#{"t_start": 1756024692.07971, "env_id": "None"}
r,l,t
454.0,454,47.137399
116.0,116,47.371088
262.0,262,47.892849
176.0,176,48.234418
355.0,355,48.946542
133.0,133,49.214037
113.0,113,49.445885
384.0,384,50.196194
131.0,131,50.451999
116.0,116,50.698825
107.0,107,50.920082
125.0,125,51.166889
122.0,122,51.412752
132.0,132,51.670569
196.0,196,52.059275
