#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
104.0,104,71.436535
79.0,79,71.524275
22.0,22,71.550101
19.0,19,72.325539
58.0,58,72.483649
111.0,111,72.753905
78.0,78,72.880131
232.0,232,73.626907
209.0,209,73.937991
97.0,97,74.046085
297.0,297,74.553082
130.0,130,74.749593
95.0,95,74.961966
111.0,111,75.270257
260.0,260,75.749752
238.0,238,76.127853
94.0,94,76.266369
177.0,177,76.532912
84.0,84,76.634826
37.0,37,76.680941
12.0,12,76.697992
15.0,15,76.716667
16.0,16,76.751582
18.0,18,76.803746
34.0,34,76.884029
151.0,151,77.254886
61.0,61,77.37605
10.0,10,77.420026
32.0,32,77.526187
93.0,93,77.783379
20.0,20,77.822453
22.0,22,77.86139
36.0,36,77.925417
35.0,35,77.981278
10.0,10,78.002933
22.0,22,78.035919
13.0,13,78.0613
23.0,23,78.100999
75.0,75,78.320174
28.0,28,78.39911
39.0,39,78.493536
82.0,82,78.682093
80.0,80,78.880219
56.0,56,79.016891
338.0,338,80.033585
20.0,20,80.093546
266.0,266,80.479686
143.0,143,80.659584
49.0,49,80.714862
202.0,202,80.977324
74.0,74,81.087741
249.0,249,81.419045
500.0,500,83.225011
124.0,124,83.407475
148.0,148,83.570316
166.0,166,83.76034
200.0,200,83.98856
277.0,277,84.313548
253.0,253,84.631428
300.0,300,84.97712
500.0,500,85.558512
184.0,184,85.76883
129.0,129,85.918767
158.0,158,86.104658
160.0,160,86.306225
155.0,155,86.486961
170.0,170,86.680518
199.0,199,86.906993
168.0,168,87.107224
242.0,242,87.395729
250.0,250,87.682095
224.0,224,87.941613
342.0,342,88.34009
218.0,218,88.590991
102.0,102,88.709931
207.0,207,89.660309
31.0,31,89.693615
46.0,46,89.746094
94.0,94,89.887756
62.0,62,89.951683
249.0,249,90.229205
176.0,176,90.445719
275.0,275,90.792358
42.0,42,90.83313
210.0,210,91.042012
16.0,16,91.057157
27.0,27,91.081315
164.0,164,91.245951
195.0,195,91.446755
14.0,14,91.465442
55.0,55,91.525482
104.0,104,91.661414
185.0,185,91.877341
59.0,59,91.943943
219.0,219,92.19274
233.0,233,92.475749
123.0,123,92.617221
133.0,133,92.814114
178.0,178,93.031467
189.0,189,93.264288
223.0,223,93.542857
79.0,79,93.643081
252.0,252,93.957763
192.0,192,94.191328
197.0,197,94.436584
32.0,32,94.476866
108.0,108,94.609572
342.0,342,95.10413
228.0,228,95.40509
266.0,266,96.298869
240.0,240,96.587776
230.0,230,96.856673
228.0,228,97.127829
144.0,144,97.334884
110.0,110,97.474553
111.0,111,97.607325
205.0,205,97.868867
220.0,220,98.147657
25.0,25,98.179339
187.0,187,98.404846
213.0,213,98.666838
